method,formula_group,n_structures,pair_count,pairwise_order_accuracy,pairwise_tie_rate,top1_correct,spearman_rho,near_degenerate_pair_count,near_degenerate_pair_accuracy,near_degenerate_tie_rate,true_energy_range_mev_atom,pred_energy_range_mev_atom
element_reference_seed20260528,Ba2SrI6,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,18.66168666666801,4.954444037543304
element_reference_seed20260528,MgSeO4,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,1.8405120833335784,2.2188822428388377
element_reference_seed20260528,MnF2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.2185575000006601,5.05892435709665
element_reference_seed20260528,PaBi3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0959337500034962,14.123439788818304
element_reference_seed20260528,Lu(HO)3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.0967582142861189,0.1722063337057378
element_reference_seed20260528,KAsO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,10.70900974999911,5.100631713867099
element_reference_seed20260528,PbI2,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.8542022222207679,1.2454986572265625
element_reference_seed20260528,KNO3,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,12.02653100000095,9.738159179687678
element_reference_seed20260528,RbHO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.3841666666666299,0.41961669921875
element_reference_seed20260528,WO3,3,3,0.3333333333333333,0.0,False,-0.5,3,0.3333333333333333,0.0,10.73931895833624,6.345748901367188
element_reference_seed20260528,MgIn2,4,6,0.6666666666666666,0.0,True,0.3999999999999999,4,0.5,0.0,27.11523166666529,18.4203783671059
element_reference_seed20260528,V2OF5,4,6,0.6666666666666666,0.0,False,0.3999999999999999,6,0.6666666666666666,0.0,6.374950833333504,2.706527709960937
element_reference_seed20260528,C,3,3,0.6666666666666666,0.0,False,0.5,1,0.0,0.0,118.8286391666674,140.83607991536678
element_reference_seed20260528,CdI2,6,15,0.7333333333333333,0.0,True,0.6,15,0.7333333333333333,0.0,0.4080388888907382,0.9110768636069188
element_reference_seed20260528,SiO2,13,78,0.8974358974358975,0.0,True,0.8901098901098902,66,0.8787878787878788,0.0,59.62462097222243,51.15593804253482
element_reference_seed20260528,Li9Mn2Co5O16,4,6,1.0,0.0,True,1.0,6,1.0,0.0,12.996003437499848,10.383129119873049
element_reference_seed20260528,Rb,3,3,1.0,0.0,True,1.0,3,1.0,0.0,7.687230000000101,18.150806427002
element_reference_seed20260528,CaMg(CO3)2,3,3,1.0,0.0,True,1.0,3,1.0,0.0,17.304226500002073,15.37526448567661
element_reference_seed20260528,ZnS,3,3,1.0,0.0,True,1.0,3,1.0,0.0,0.9758610714259984,1.438788005283964
element_reference_seed20260528,CeMg,3,3,1.0,0.0,True,1.0,1,1.0,0.0,45.557532499999496,21.71508471171129
element_reference_seed20260528,Zr2N2O,3,3,1.0,0.0,True,1.0,3,1.0,0.0,2.4609755000000177,2.6290893554694605
element_reference_seed20260528,MgCd3,3,3,1.0,0.0,True,1.0,3,1.0,0.0,18.9313374999998,17.077088356018294
element_reference_seed20260528,KHO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.1849991666664774,1.0929107666017843
element_reference_seed20260528,Ni3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6594225000001036,4.174709320068304
element_reference_seed20260528,Na2S,2,1,1.0,0.0,True,1.0,0,,,34.994842500000175,38.72394561767511
element_reference_seed20260528,Zn3P2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,23.785270999999803,23.7533569335934
element_reference_seed20260528,Na3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,7.835549999999303,9.879589080810518
element_reference_seed20260528,MnO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.257208888887812,26.4328850640192
element_reference_seed20260528,MnSe,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.556699999999537,21.8501091003418
element_reference_seed20260528,NaSm2Se3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,1.0844749999989745,2.246538798014397
element_reference_seed20260528,NbSe2,2,1,1.0,0.0,True,1.0,0,,,27.21026666666637,18.065770467122988
element_reference_seed20260528,MgCd,2,1,1.0,0.0,True,1.0,1,1.0,0.0,20.2786066666647,24.702429771423404
element_reference_seed20260528,Ti3O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.301608958334979,4.059155782064394
element_reference_seed20260528,Ca4Ta2O9,2,1,1.0,0.0,True,1.0,1,1.0,0.0,17.600276166666262,5.277506510415364
element_reference_seed20260528,VO2,2,1,1.0,0.0,True,1.0,0,,,35.889314583331,24.78472391764264
element_reference_seed20260528,V4O7F5,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.9728481249986488,1.2345314025878906
element_reference_seed20260528,LiFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.627787083334667,4.3274561564130565
element_reference_seed20260528,CsSrCl3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.952912999998336,3.36227416992152
element_reference_seed20260528,LiNiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.59057312499968,20.845890045166016
element_reference_seed20260528,LiMg2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.252446666666699,0.5181630452470998
element_reference_seed20260528,Li6Zn3(PS4)4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6358793103447002,0.4661823141169918
element_reference_seed20260528,K3Bi,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.359646249998804,26.2835820515952
element_reference_seed20260528,TiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,24.04650638888972,13.1518046061192
element_reference_seed20260528,SrHfO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.3422949999989377,1.8661499023449049
