epoch,train_loss,val_mae_mev_atom
1,0.2524495981633663,92.03643798828125
2,0.22436413541436195,86.05684661865234
3,0.2176085039973259,85.96498107910156
4,0.21528397500514984,85.3760757446289
5,0.21267414465546608,84.58806610107422
6,0.21121159009635448,84.4183578491211
7,0.20987078547477722,84.30268096923828
8,0.20866560377180576,84.2053451538086
9,0.20751170627772808,84.09014129638672
10,0.20689461380243301,83.95951843261719
11,0.20560632087290287,83.89994812011719
12,0.2044027429074049,83.85283660888672
13,0.20346484705805779,83.96619415283203
14,0.20228787511587143,83.88245391845703
15,0.20144537091255188,83.93000030517578
16,0.20107737556099892,83.61630249023438
17,0.19992175325751305,83.36099243164062
18,0.1995614767074585,83.44709777832031
19,0.1989333387464285,83.37145233154297
20,0.1980875264853239,83.5772476196289
21,0.19769961200654507,83.66284942626953
22,0.19703908823430538,83.33094024658203
23,0.19624048471450806,83.2106704711914
24,0.1952503938227892,83.19641876220703
25,0.19411034509539604,83.0018539428711
26,0.19470530562102795,83.35721588134766
27,0.1934089194983244,83.36666870117188
28,0.19269347563385963,82.9356918334961
29,0.1924931351095438,82.87770080566406
30,0.19217718206346035,83.05570983886719
31,0.19163369573652744,82.87762451171875
32,0.19033584743738174,82.87834930419922
33,0.19012975692749023,82.85893249511719
34,0.18920745328068733,82.94381713867188
35,0.18934478424489498,83.36803436279297
36,0.18840002454817295,82.74925994873047
37,0.18815356492996216,83.07809448242188
38,0.18668519519269466,82.98773193359375
39,0.18720107339322567,82.9356918334961
40,0.18624227866530418,82.73612976074219
41,0.1860005334019661,82.7618637084961
42,0.18539593182504177,82.76448822021484
43,0.18461664579808712,82.80574035644531
44,0.18426064029335976,82.92311096191406
45,0.18419335782527924,82.88416290283203
46,0.18377828784286976,82.84076690673828
47,0.18378768488764763,82.94050598144531
48,0.18288990668952465,82.52162170410156
49,0.18275821022689342,82.94377899169922
50,0.18186121992766857,82.82846069335938
51,0.18177209794521332,82.72817993164062
52,0.18131464160978794,82.25636291503906
53,0.18056798819452524,82.86215209960938
54,0.17997827008366585,82.45491790771484
55,0.18035760521888733,82.49254608154297
56,0.17962114326655865,82.67818450927734
57,0.1791177298873663,82.97550964355469
58,0.1788081992417574,82.79408264160156
59,0.17816381994634867,82.9441146850586
60,0.17736852914094925,82.93930053710938
61,0.17692315578460693,82.55351257324219
62,0.17771224863827229,82.48533630371094
63,0.17602963000535965,82.8121337890625
64,0.17665090784430504,82.51663970947266
65,0.1759834922850132,82.31988525390625
66,0.17512345500290394,82.80325317382812
67,0.17506487481296062,82.22687530517578
68,0.1740818927064538,82.4676284790039
69,0.17422259226441383,82.8215560913086
70,0.1740979067981243,82.3118667602539
71,0.17381894402205944,82.96824645996094
72,0.1729473304003477,82.79023742675781
73,0.17281672172248363,82.52661895751953
74,0.17247352004051208,82.84701538085938
75,0.1723098773509264,82.76107788085938
76,0.1717800498008728,82.63288116455078
77,0.169911103323102,82.61611938476562
78,0.17121832445263863,82.5966567993164
79,0.17046821862459183,82.89639282226562
80,0.17038100212812424,82.80835723876953
81,0.1694019054993987,82.89054107666016
82,0.1698115300387144,82.35551452636719
83,0.16786066722124815,82.46681213378906
84,0.1683042012155056,82.79856872558594
85,0.16787669248878956,82.69845581054688
86,0.16816106252372265,82.5898666381836
87,0.16797341592609882,82.53514862060547
88,0.1664490159600973,82.79251861572266
89,0.1663294117897749,82.68276977539062
90,0.1664093155413866,82.6132583618164
91,0.1655875090509653,82.46357727050781
92,0.16565066948533058,82.45339965820312
93,0.16506165638566017,82.45381927490234
94,0.16519219055771828,82.3193359375
95,0.16453752107918262,82.65989685058594
96,0.16409839689731598,82.74723052978516
97,0.1641096342355013,82.7016830444336
