run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2
raw_frac050_seed20260530,raw,Raw pretrained PBE/GGA predictor,0.05,20260530,train,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
raw_frac050_seed20260530,raw,Raw pretrained PBE/GGA predictor,0.05,20260530,val,model_energy_per_atom,baseline_only,3712,4524.424723476253,4903.091323745127,4376.554120550105,7025.3955966116455,8058.967558171445,9859.598648577683,-4524.424723476253,-23.598234582457753
raw_frac050_seed20260530,raw,Raw pretrained PBE/GGA predictor,0.05,20260530,test,model_energy_per_atom,baseline_only,3711,4511.14619559229,4891.874148198089,4328.789101071778,7004.029861092121,8016.205878182313,9794.516867372045,-4511.14619559229,-22.738404734247148
raw_frac050_seed20260530,raw,Raw pretrained PBE/GGA predictor,0.05,20260530,train_used,model_energy_per_atom,baseline_only,1485,4421.069013183979,4787.92101624254,4304.575704445963,6810.009238621768,7798.880892713703,9560.796188950868,-4421.069013183979,-21.74999215264316
raw_frac050_seed20260530,raw,Raw pretrained PBE/GGA predictor,0.05,20260530,train_full,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
element_reference_frac050_seed20260530,element_reference,Element-reference calibration,0.05,20260530,train,pred_element_reference,baseline_only,29692,112.77379046059376,194.54605071662897,68.78151054240978,248.94363027290825,376.23499446669666,732.0119016465466,4.920296982100845,0.9615153643904333
element_reference_frac050_seed20260530,element_reference,Element-reference calibration,0.05,20260530,val,pred_element_reference,baseline_only,3712,109.70624180856306,192.55380634529166,68.29987362402225,239.53246316959232,375.6859826873266,693.2212741335245,6.634590454853839,0.9620625452690771
element_reference_frac050_seed20260530,element_reference,Element-reference calibration,0.05,20260530,test,pred_element_reference,baseline_only,3711,108.32742400438512,170.27917530066867,69.72737518859695,237.91242495305374,359.18605274262904,692.4438587488632,-1.0840287882718533,0.9712376706242432
element_reference_frac050_seed20260530,element_reference,Element-reference calibration,0.05,20260530,train_used,pred_element_reference,baseline_only,1485,108.51494807314228,172.6729249010212,64.83007111171723,247.07793360061194,362.25265216924214,717.9158847891215,3.1053349192478455e-12,0.9704106253071874
element_reference_frac050_seed20260530,element_reference,Element-reference calibration,0.05,20260530,train_full,pred_element_reference,baseline_only,29692,112.77379046059376,194.54605071662897,68.78151054240978,248.94363027290825,376.23499446669666,732.0119016465466,4.920296982100845,0.9615153643904333
affine_energy_composition_frac050_seed20260530,affine_energy_composition,Linear energy+composition calibration,0.05,20260530,train,pred_affine_energy_composition,baseline_only,29692,113.11094089627797,194.47748088493364,69.34500958159114,250.01554146488309,377.97883584556513,731.5710308153148,4.8856977233393435,0.9615424882505712
affine_energy_composition_frac050_seed20260530,affine_energy_composition,Linear energy+composition calibration,0.05,20260530,val,pred_affine_energy_composition,baseline_only,3712,109.94079537329826,192.1972872181667,68.14091324289589,240.04194554673632,376.8866287025253,692.0963493295604,6.636041143683371,0.962202899875773
affine_energy_composition_frac050_seed20260530,affine_energy_composition,Linear energy+composition calibration,0.05,20260530,test,pred_affine_energy_composition,baseline_only,3711,108.66251435429234,170.39414460776578,70.5749329945693,238.52793157894502,360.8669706092986,689.3832030969083,-1.0738651874256395,0.9711988179411405
affine_energy_composition_frac050_seed20260530,affine_energy_composition,Linear energy+composition calibration,0.05,20260530,train_used,pred_affine_energy_composition,baseline_only,1485,108.77320797206265,172.64987603907784,65.33904649671052,248.06559484299592,362.5790527228134,715.572113902312,9.94640210074955e-13,0.9704185241239237
affine_energy_composition_frac050_seed20260530,affine_energy_composition,Linear energy+composition calibration,0.05,20260530,train_full,pred_affine_energy_composition,baseline_only,29692,113.11094089627797,194.47748088493364,69.34500958159114,250.01554146488309,377.97883584556513,731.5710308153148,4.8856977233393435,0.9615424882505712
composition_only_linear_frac050_seed20260530,composition_only_linear,Composition-only linear baseline,0.05,20260530,train,pred_composition_only_linear,baseline_only,29692,391.7075667205848,578.0341601476207,258.20535940034375,899.0213281085161,1179.0689992605762,1858.129668931386,-1.1474272842654218,0.6602577566413402
composition_only_linear_frac050_seed20260530,composition_only_linear,Composition-only linear baseline,0.05,20260530,val,pred_composition_only_linear,baseline_only,3712,378.77680465406274,536.7496926572135,259.3414882024381,863.2367832401246,1124.991529765259,1763.8144801493513,6.889000641688532,0.7052135052859054
composition_only_linear_frac050_seed20260530,composition_only_linear,Composition-only linear baseline,0.05,20260530,test,pred_composition_only_linear,baseline_only,3711,391.39077654279833,562.0352450148243,263.16418230598595,920.1314467195165,1169.040424925322,1816.8648844642428,0.698377391980619,0.6866511675573861
composition_only_linear_frac050_seed20260530,composition_only_linear,Composition-only linear baseline,0.05,20260530,train_used,pred_composition_only_linear,baseline_only,1485,367.7888882305351,521.5964563581666,247.03934463167664,837.1431223130218,1078.818626025107,1650.749513307255,-5.87334146899342e-13,0.730004478362894
composition_only_linear_frac050_seed20260530,composition_only_linear,Composition-only linear baseline,0.05,20260530,train_full,pred_composition_only_linear,baseline_only,29692,391.7075667205848,578.0341601476207,258.20535940034375,899.0213281085161,1179.0689992605762,1858.129668931386,-1.1474272842654218,0.6602577566413402
