run_id,family,model,seed,split,source_kind,reference_col,source_predictions,canonical_input,metrics_path,prediction_path,canonical_pass,best_epoch,trainable_params,total_params,n,baseline_n,formdelta_n,baseline_mae_mev_atom,formdelta_mae_mev_atom,baseline_rmse_mev_atom,formdelta_rmse_mev_atom,baseline_median_abs_mev_atom,formdelta_median_abs_mev_atom,baseline_p90_abs_mev_atom,formdelta_p90_abs_mev_atom,baseline_p95_abs_mev_atom,formdelta_p95_abs_mev_atom,baseline_p99_abs_mev_atom,formdelta_p99_abs_mev_atom,baseline_bias_mev_atom,formdelta_bias_mev_atom,baseline_r2,formdelta_r2,improvement_mev_atom,relative_improvement_pct
sevennet_seed20260528,sevennet,SevenNet,20260528,test,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/sevennet_upper_bound_279/m4_native_embedding_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/sevennet_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260528/canonical_formdelta_predictions.csv,True,169,498404,498643,2048,2048,2048,86.22863201413325,61.483997570703785,128.5095717425447,97.3382490710273,59.58714110848406,40.80185587294169,187.7999520362211,131.42581518311994,267.35429623223376,183.98136690549626,457.7258693834327,346.4565841816604,3.1074631526600727,-2.367782861894996,0.9873182678750866,0.9927243016913856,24.74463444342947,28.69654065644195
sevennet_seed20260529,sevennet,SevenNet,20260529,test,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/sevennet_upper_bound_279/m4_native_embedding_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/sevennet_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260529/canonical_formdelta_predictions.csv,True,174,498404,498643,2048,2048,2048,86.22863201413325,61.1659195142263,128.5095717425447,96.07013636009918,59.58714110848406,41.00100133455964,187.7999520362211,129.5759623070989,267.35429623223376,181.84352888585315,457.7258693834327,355.4005430713899,3.1074631526600727,-2.2325029273836505,0.9873182678750866,0.9929126409159327,25.06271249990695,29.065418196358564
sevennet_seed20260530,sevennet,SevenNet,20260530,test,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/sevennet_upper_bound_279/m4_native_embedding_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/sevennet_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260530/canonical_formdelta_predictions.csv,True,138,498404,498643,2048,2048,2048,86.22863201413325,61.62873856315092,128.5095717425447,96.7150071209181,59.58714110848406,41.66955939067529,187.7999520362211,130.69556559339597,267.35429623223376,184.33815335566206,457.7258693834327,348.3760589483036,3.1074631526600727,-1.7404537963577995,0.9873182678750866,0.9928171737848214,24.599893450982336,28.528683427275414
alignn_seed20260528,alignn,ALIGNN,20260528,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/true_alignn_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/alignn_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260528/canonical_formdelta_predictions.csv,True,30,498404,498643,8192,8192,8192,25.531267581737183,22.57325827486411,37.39178969433117,34.89761212622994,18.376633524894736,15.00767469406139,54.05973121523859,50.621774792671204,73.24171066284178,69.82976198196398,133.2516765594484,126.83015346527121,1.029757617833371e-06,-1.4691096791032923,0.9989644016596945,0.9990979507213641,2.9580093068730733,11.585830188035677
alignn_seed20260529,alignn,ALIGNN,20260529,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/true_alignn_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/alignn_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260529/canonical_formdelta_predictions.csv,True,22,498404,498643,8192,8192,8192,25.531267581737183,23.167590105781954,37.39178969433117,35.56033318514048,18.376633524894736,15.417218208312988,54.05973121523859,50.89218616485597,73.24171066284178,71.16105407476422,133.2516765594484,129.85597223043445,1.029757617833371e-06,-0.6217535185903901,0.9989644016596945,0.9990633647811653,2.363677475955228,9.257971498626235
alignn_seed20260530,alignn,ALIGNN,20260530,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/true_alignn_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/alignn_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260530/canonical_formdelta_predictions.csv,True,63,498404,498643,8192,8192,8192,25.531267581737183,19.51999712462182,37.39178969433117,31.43456913585394,18.376633524894736,12.050986289978027,54.05973121523859,44.16584968566895,73.24171066284178,61.26770041882993,133.2516765594484,116.77547276020049,1.029757617833371e-06,-1.0272645616531355,0.9989644016596945,0.9992680964310804,6.011270457115362,23.544739554628674
chgnet_seed20260528,chgnet,CHGNet,20260528,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/chgnet_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/chgnet_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260528/canonical_formdelta_predictions.csv,True,99,498404,498643,8192,8192,8192,30.62755652008865,18.544119523398894,48.144757616555175,35.47450705014924,19.462216435982562,9.400039883689981,69.26231316065159,41.90062143674449,98.71246942242591,67.48468600623781,187.62583568479747,157.47040570860634,-3.373324672980432e-07,-1.934698577612609,0.9982831322220365,0.9990678805307329,12.083436996689755,39.452827354229896
chgnet_seed20260529,chgnet,CHGNet,20260529,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/chgnet_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/chgnet_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260529/canonical_formdelta_predictions.csv,True,97,498404,498643,8192,8192,8192,30.62755652008865,19.329207584175258,48.144757616555175,36.81259030334738,19.462216435982562,9.517302329987043,69.26231316065159,44.18883991852135,98.71246942242591,68.63645587957954,187.62583568479747,156.78692424104324,-3.373324672980432e-07,-2.103109696259681,0.9982831322220365,0.9989962360462171,11.298348935913392,36.88948848564785
chgnet_seed20260530,chgnet,CHGNet,20260530,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/chgnet_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/chgnet_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260530/canonical_formdelta_predictions.csv,True,166,498404,498643,8192,8192,8192,30.62755652008865,16.933399372119357,48.144757616555175,33.65891094609531,19.462216435982562,8.043235009187688,69.26231316065159,38.103137115478404,98.71246942242591,61.60258669685296,187.62583568479747,139.86013437751305,-3.373324672980432e-07,-1.9298785982600764,0.9982831322220365,0.9991608512331188,13.694157147969293,44.71188270924348
eqv3_base_seed20260528,eqv3_base,EqV3,20260528,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/eqv3_matched_benchmark_20260725/calibration/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_base_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_base_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_base_seed20260528/canonical_formdelta_predictions.csv,True,198,498404,498643,8175,8175,8175,105.94673906342443,19.48061818195605,155.63068083897187,50.53484836008286,71.95709840283459,8.531196056991375,231.14713392585043,36.77060512811998,323.6850798252106,60.87807557331804,607.613748037956,256.3175216082252,-2.6213580280947356e-07,-1.5171127519363856,0.9820554013192291,0.9981079820643906,86.46612088146838,81.61281946554854
eqv3_base_seed20260529,eqv3_base,EqV3,20260529,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/eqv3_matched_benchmark_20260725/calibration/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_base_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_base_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_base_seed20260529/canonical_formdelta_predictions.csv,True,200,498404,498643,8175,8175,8175,105.94673906342443,19.443011793744034,155.63068083897187,50.829761367060755,71.95709840283459,8.405928587341238,231.14713392585043,36.43575080060942,323.6850798252106,59.72298120628603,607.613748037956,268.5225050773141,-2.6213580280947356e-07,-1.505156101747948,0.9820554013192291,0.9980858346212582,86.5037272696804,81.64831502543502
eqv3_base_seed20260530,eqv3_base,EqV3,20260530,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/eqv3_matched_benchmark_20260725/calibration/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_base_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_base_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_base_seed20260530/canonical_formdelta_predictions.csv,True,185,498404,498643,8175,8175,8175,105.94673906342443,20.14917622009896,155.63068083897187,52.79673436654958,71.95709840283459,8.72180542035747,231.14713392585043,38.49443094950398,323.6850798252106,62.5902232271493,607.613748037956,266.4548382902218,-2.6213580280947356e-07,-1.5968802242692246,0.9820554013192291,0.9979348222504063,85.79756284332547,80.98178726573475
eqv3_lora_seed20260528,eqv3_lora,EqV3-LoRA,20260528,train,frozen_lora_direct_prediction,pred_element_reference,<RUNS_ROOT>/eqv3_lora_fegx_multiseed_20260904/seed20260528/lora_direct_primary_package/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_lora_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260528/canonical_formdelta_predictions.csv,True,92,498404,498643,8192,8192,8192,10.083148302561181,7.665535149495638,63.089964763632736,62.472315779180114,3.8957595825195312,1.6913521103561193,12.63643205165863,8.207291737198842,21.819931268691693,16.367970407009153,114.25562024116532,105.47273635864246,-4.034744892612347,-1.2707819993771299,0.9970517832408927,0.9971092265919942,2.4176131530655427,23.976768768257177
eqv3_lora_seed20260529,eqv3_lora,EqV3-LoRA,20260529,train,frozen_lora_direct_prediction,pred_element_reference,<RUNS_ROOT>/eqv3_lora_fegx_multiseed_20260904/seed20260529/lora_direct_primary_package/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_lora_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260529/canonical_formdelta_predictions.csv,True,107,498404,498643,8192,8192,8192,11.579673490778934,8.374765659578287,64.99384753136604,64.2291349303098,4.433810710906982,1.7924308776855469,16.502040624618534,8.61146803945304,27.365577220916748,17.863544821739186,121.76167726516758,116.09587073326132,1.7531559018451102,-0.6042196104907251,0.996871160141851,0.9969443543720977,3.2049078312006465,27.6770138100419
eqv3_lora_seed20260530,eqv3_lora,EqV3-LoRA,20260530,train,frozen_lora_direct_prediction,pred_element_reference,<RUNS_ROOT>/eqv3_lora_fegx_multiseed_20260904/seed20260530/lora_direct_primary_package/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_lora_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260530/canonical_formdelta_predictions.csv,True,89,498404,498643,8192,8192,8192,13.59340972639345,10.025343067280092,69.61157278226214,68.41899580909573,4.345737397670718,2.0397305488587536,19.494843482971234,9.867066144943239,37.13757991790771,21.692228317260806,191.74090854823604,195.60872793197663,-2.1686783102090548,-0.9725411650940378,0.9964107663288404,0.9965326935111176,3.5680666591133576,26.24850373034421
eqv3_lora_seed20260531,eqv3_lora,EqV3-LoRA,20260531,train,frozen_lora_direct_prediction,pred_element_reference,<RUNS_ROOT>/eqv3_lora_fegx_multiseed_20260904/seed20260531/lora_direct_primary_package/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_lora_seed20260531/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260531/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260531/canonical_formdelta_predictions.csv,True,171,498404,498643,8192,8192,8192,12.069120667277389,8.655831775211453,66.77195435111932,64.98278146693437,3.9507001638412476,1.7263293266296387,16.836559772491416,8.405764284543707,30.864846706390374,18.77984404563903,161.0228535532952,140.41269540786806,-0.5281021327121439,-0.8336304809155538,0.996697620219855,0.9968722255041026,3.4132888920659354,28.28117297161734
eqv3_lora_seed20260532,eqv3_lora,EqV3-LoRA,20260532,train,frozen_lora_direct_prediction,pred_element_reference,<RUNS_ROOT>/eqv3_lora_fegx_multiseed_20260904/seed20260532/lora_direct_primary_package/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/eqv3_lora_seed20260532/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260532/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/eqv3_lora_seed20260532/canonical_formdelta_predictions.csv,True,99,498404,498643,8192,8192,8192,11.951356780745222,9.176139762271166,66.8273388240295,66.02795286887249,4.46545332670216,1.9252523779871717,14.85483646392823,9.163866937160483,26.03834283072498,19.486542418599125,166.62276953458803,163.16382169723536,-2.827163145678208,-2.244732877411332,0.9966921395829816,0.9967708032543482,2.7752170184740557,23.220936914419585
mace_seed20260528,mace,MACE,20260528,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/real_fegx_foundation_replacement_272/reference_conversion/mace_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/mace_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/mace_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/mace_seed20260528/canonical_formdelta_predictions.csv,True,195,498404,498643,8192,8192,8192,105.67505747218193,21.696171324968173,155.11607933749966,50.3195541819723,72.56041120606274,10.742218051002922,228.55184925310868,43.3128537728859,322.76932717336723,66.1670528871019,600.2459569108685,227.50321284902853,1.363224261122578e-07,-1.3076203245946103,0.9821781625203313,0.9981245201169914,83.97888614721376,79.46897608200544
mace_seed20260529,mace,MACE,20260529,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/real_fegx_foundation_replacement_272/reference_conversion/mace_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/mace_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/mace_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/mace_seed20260529/canonical_formdelta_predictions.csv,True,200,498404,498643,8192,8192,8192,105.67505747218193,21.131118175306476,155.11607933749966,49.67628780447277,72.56041120606274,10.341839021322324,228.55184925310868,40.848544514058425,322.76932717336723,65.3505637358838,600.2459569108685,253.38157454270467,1.363224261122578e-07,-2.224680354741965,0.9821781625203313,0.9981721644920107,84.54393929687546,80.00368423658624
mace_seed20260530,mace,MACE,20260530,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/real_fegx_foundation_replacement_272/reference_conversion/mace_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/mace_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/mace_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/mace_seed20260530/canonical_formdelta_predictions.csv,True,193,498404,498643,8192,8192,8192,105.67505747218193,21.786340110144845,155.11607933749966,52.2952661807114,72.56041120606274,10.58186456978688,228.55184925310868,42.75755830593744,322.76932717336723,66.54945121178928,600.2459569108685,251.59410924006193,1.363224261122578e-07,-1.0978137224229856,0.9821781625203313,0.9979743537868696,83.88871736203708,79.38364962244763
matris_seed20260528,matris,MatRIS,20260528,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/eqv3_matched_benchmark_20260725_corrected_medium_20260725/matris_aux_calibration/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/matris_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/matris_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/matris_seed20260528/canonical_formdelta_predictions.csv,True,198,498404,498643,8176,8176,8176,105.33574472417799,19.52244227374339,155.43342349976828,51.1370256549765,71.61147133944745,8.50891065840764,228.257229419251,37.545664528451944,322.6123065127637,60.446194868195576,603.9524405221647,229.08760118968522,-8.893560625930904e-07,-1.7574283160732431,0.9819038154230716,0.9980412946027797,85.81330245043459,81.46646010348815
matris_seed20260529,matris,MatRIS,20260529,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/eqv3_matched_benchmark_20260725_corrected_medium_20260725/matris_aux_calibration/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/matris_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/matris_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/matris_seed20260529/canonical_formdelta_predictions.csv,True,197,498404,498643,8176,8176,8176,105.33574472417799,19.281093409623267,155.43342349976828,51.58346032177776,71.61147133944745,8.253584368819622,228.257229419251,35.947658229236666,322.6123065127637,59.17610429138759,603.9524405221647,265.84769180137,-8.893560625930904e-07,-2.783335636135141,0.9819038154230716,0.998006945676279,86.05465131455472,81.69558352664532
matris_seed20260530,matris,MatRIS,20260530,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/eqv3_matched_benchmark_20260725_corrected_medium_20260725/matris_aux_calibration/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/matris_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/matris_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/matris_seed20260530/canonical_formdelta_predictions.csv,True,197,498404,498643,8176,8176,8176,105.33574472417799,19.132427717643896,155.43342349976828,52.024696188737146,71.61147133944745,8.279209002514637,228.257229419251,35.44215173243687,322.6123065127637,57.96858050454379,603.9524405221647,249.80604515287737,-8.893560625930904e-07,-1.1594733994168704,0.9819038154230716,0.9979727033748238,86.20331700653409,81.83671861081703
sevennet_seed20260528,sevennet,SevenNet,20260528,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/sevennet_upper_bound_279/m4_native_embedding_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/sevennet_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260528/canonical_formdelta_predictions.csv,True,169,498404,498643,8192,8192,8192,76.99400922365997,36.79452474467595,107.68026259797334,60.48475026131462,56.73457399169985,21.277487502300186,164.91284617467252,84.41120202328791,221.1516423198132,119.88801269879158,373.8003524632699,250.25609799558018,3.502446388470304e-07,-2.6287937038050604,0.9914116239400844,0.9972902412688646,40.199484478984026,52.21118484973098
sevennet_seed20260529,sevennet,SevenNet,20260529,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/sevennet_upper_bound_279/m4_native_embedding_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/sevennet_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260529/canonical_formdelta_predictions.csv,True,174,498404,498643,8192,8192,8192,76.99400922365997,36.64941678368389,107.68026259797334,60.21778175053692,56.73457399169985,20.795765791251085,164.91284617467252,87.29745514239178,221.1516423198132,121.8852016501807,373.8003524632699,242.98329474826963,3.502446388470304e-07,-2.9463206415259737,0.9914116239400844,0.9973141092265975,40.34459243997608,52.39965141025328
sevennet_seed20260530,sevennet,SevenNet,20260530,train,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/sevennet_upper_bound_279/m4_native_embedding_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/sevennet_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/sevennet_seed20260530/canonical_formdelta_predictions.csv,True,138,498404,498643,8192,8192,8192,76.99400922365997,37.945177050798776,107.68026259797334,61.409138750916675,56.73457399169985,22.26394064509085,164.91284617467252,87.63521184305053,221.1516423198132,125.06773417849529,373.8003524632699,254.06502943329505,3.502446388470304e-07,-2.697907836774677,0.9914116239400844,0.9972067818602286,39.0488321728612,50.7167149322335
alignn_seed20260528,alignn,ALIGNN,20260528,val,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/true_alignn_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/alignn_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260528/canonical_formdelta_predictions.csv,True,30,498404,498643,1024,1024,1024,71.37863335657357,70.36235416427417,136.62708197461038,135.80712335787604,40.04782438278198,38.444727659225464,155.45504167675972,148.1931149959565,232.2412431240075,236.60013675689675,602.0456074550738,605.204594694077,-7.852081386033653,-9.706029524920718,0.9863688577975083,0.9865319796823375,1.0162791922994074,1.4237862852074539
alignn_seed20260529,alignn,ALIGNN,20260529,val,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/true_alignn_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/alignn_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260529/canonical_formdelta_predictions.csv,True,22,498404,498643,1024,1024,1024,71.37863335657357,70.21916368859138,136.62708197461038,135.49735164749873,40.04782438278198,38.40392827987671,155.45504167675972,150.94386860728267,232.2412431240075,230.47524094581559,602.0456074550738,606.5171302855006,-7.852081386033653,-8.765488899541644,0.9863688577975083,0.9865933498590037,1.1594696679821936,1.6243932020805676
alignn_seed20260530,alignn,ALIGNN,20260530,val,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/true_alignn_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/alignn_seed20260530/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260530/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/alignn_seed20260530/canonical_formdelta_predictions.csv,True,63,498404,498643,1024,1024,1024,71.37863335657357,70.3228365298969,136.62708197461038,135.9717337980757,40.04782438278198,39.80386257171653,155.45504167675972,152.996051311493,232.2412431240075,229.7874659299848,602.0456074550738,594.3663731217372,-7.852081386033653,-9.287929964273182,0.9863688577975083,0.9864993109933056,1.0557968266766693,1.479149679712152
chgnet_seed20260528,chgnet,CHGNet,20260528,val,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/chgnet_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/chgnet_seed20260528/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260528/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260528/canonical_formdelta_predictions.csv,True,99,498404,498643,1024,1024,1024,31.31590998706543,27.261243025338054,60.17952400517133,57.34460621389433,19.55745403169051,15.515937019040166,68.60255042381301,58.23589538633753,105.19657028476702,89.024811999567,182.7611747024527,173.31467382459653,-1.2861443067752594,-3.384381174939609,0.9973554233368396,0.9975987144131714,4.054666961727378,12.947626185546252
chgnet_seed20260529,chgnet,CHGNet,20260529,val,train_only_calibrated_reference,pred_affine_energy_composition,<RUNS_ROOT>/task_specific_reference_299_308/reference_providers/chgnet_reference/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/inputs/chgnet_seed20260529/calibrated_predictions.csv,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260529/metrics.json,<RUNS_ROOT>/canonical_formdelta_protocol_20260909/runs/chgnet_seed20260529/canonical_formdelta_predictions.csv,True,97,498404,498643,1024,1024,1024,31.31590998706543,28.074023367276144,60.17952400517133,57.63172989219892,19.55745403169051,15.935334467633872,68.60255042381301,61.56749054722177,105.19657028476702,94.73913038920308,182.7611747024527,166.89323803887163,-1.2861443067752594,-2.9569390462004783,0.9973554233368396,0.9975746078033473,3.2418866197892875,10.352203148905142
