run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2
raw_frac250_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.25,20260529,train,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
raw_frac250_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.25,20260529,val,model_energy_per_atom,baseline_only,3712,4524.424723476253,4903.091323745127,4376.554120550105,7025.3955966116455,8058.967558171445,9859.598648577683,-4524.424723476253,-23.598234582457753
raw_frac250_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.25,20260529,test,model_energy_per_atom,baseline_only,3711,4511.14619559229,4891.874148198089,4328.789101071778,7004.029861092121,8016.205878182313,9794.516867372045,-4511.14619559229,-22.738404734247148
raw_frac250_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.25,20260529,train_used,model_energy_per_atom,baseline_only,7423,4527.888816022259,4913.837819955097,4378.999898104652,7054.164532415809,8097.222570700719,10093.237785170913,-4527.888421494795,-23.78696572504655
raw_frac250_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.25,20260529,train_full,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
element_reference_frac250_seed20260529,element_reference,Element-reference calibration,0.25,20260529,train,pred_element_reference,baseline_only,29692,109.00027489755551,180.30073420003717,65.36160239597577,251.57924301134926,380.3687161265414,700.0729164788479,-1.90912171437502,0.9669449718669227
element_reference_frac250_seed20260529,element_reference,Element-reference calibration,0.25,20260529,val,pred_element_reference,baseline_only,3712,106.08466159066566,168.17577737080802,63.65559826571027,243.40718811139698,368.5590916576136,668.0994337418836,-1.188364966937118,0.9710605107679297
element_reference_frac250_seed20260529,element_reference,Element-reference calibration,0.25,20260529,test,pred_element_reference,baseline_only,3711,105.76023223241157,167.51070940291606,66.1569776076023,242.35092078860566,361.18514488243045,649.0008729361625,-6.7341284935075825,0.9721653262817369
element_reference_frac250_seed20260529,element_reference,Element-reference calibration,0.25,20260529,train_used,pred_element_reference,baseline_only,7423,108.90884976176706,177.28111624388893,63.63662511355095,255.11144566557502,387.9845001094147,699.9774457329099,-1.0807407179278494e-11,0.9677368561729414
element_reference_frac250_seed20260529,element_reference,Element-reference calibration,0.25,20260529,train_full,pred_element_reference,baseline_only,29692,109.00027489755551,180.30073420003717,65.36160239597577,251.57924301134926,380.3687161265414,700.0729164788479,-1.90912171437502,0.9669449718669227
affine_energy_composition_frac250_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.25,20260529,train,pred_affine_energy_composition,baseline_only,29692,109.30963011581642,180.29561397126815,65.93497854168722,252.65650014501895,380.8781212172496,696.5983807168326,-1.8879055146269121,0.9669468492514333
affine_energy_composition_frac250_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.25,20260529,val,pred_affine_energy_composition,baseline_only,3712,106.28555457433629,168.0039362807647,63.93899054386903,243.88231409296094,374.77305725240456,664.6428367012157,-1.1216711640304833,0.9711196209770682
affine_energy_composition_frac250_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.25,20260529,test,pred_affine_energy_composition,baseline_only,3711,106.07177387917596,167.5689046266496,66.94878280421624,244.04808507472043,362.12276928624203,645.1861799529308,-6.670965054449015,0.9721459827251712
affine_energy_composition_frac250_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.25,20260529,train_used,pred_affine_energy_composition,baseline_only,7423,109.20579422141773,177.25420906966252,64.01995774606628,254.5453114862487,389.0883614184103,696.590198262442,-3.4620771231056543e-12,0.9677466490281639
affine_energy_composition_frac250_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.25,20260529,train_full,pred_affine_energy_composition,baseline_only,29692,109.30963011581642,180.29561397126815,65.93497854168722,252.65650014501895,380.8781212172496,696.5983807168326,-1.8879055146269121,0.9669468492514333
composition_only_linear_frac250_seed20260529,composition_only_linear,Composition-only linear baseline,0.25,20260529,train,pred_composition_only_linear,baseline_only,29692,376.12593157826166,554.432975403888,243.78850375837945,887.5567572840907,1138.196884297744,1714.6762377388643,1.5548639254700434,0.6874347840698811
composition_only_linear_frac250_seed20260529,composition_only_linear,Composition-only linear baseline,0.25,20260529,val,pred_composition_only_linear,baseline_only,3712,365.72409995246676,519.8205566258674,245.55472447119254,865.4492275268133,1107.0507046773998,1614.0606701097481,9.70082140295414,0.7235154460990951
composition_only_linear_frac250_seed20260529,composition_only_linear,Composition-only linear baseline,0.25,20260529,test,pred_composition_only_linear,baseline_only,3711,375.14714630502027,538.6871355304862,241.0644013559272,890.5454617067958,1140.7855128126148,1638.5848978058632,3.5786506511264813,0.7121447282155065
composition_only_linear_frac250_seed20260529,composition_only_linear,Composition-only linear baseline,0.25,20260529,train_used,pred_composition_only_linear,baseline_only,7423,367.90835240696373,531.6612532754459,235.00158086886043,880.9543698260644,1129.5182002614551,1655.2841015937508,5.772023031972793e-13,0.7098305073104147
composition_only_linear_frac250_seed20260529,composition_only_linear,Composition-only linear baseline,0.25,20260529,train_full,pred_composition_only_linear,baseline_only,29692,376.12593157826166,554.432975403888,243.78850375837945,887.5567572840907,1138.196884297744,1714.6762377388643,1.5548639254700434,0.6874347840698811
