run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2,metrics_path,predictions_path,runtime_s,best_epoch,trainable_params,total_params
classical_delta_frac010_seed20260529,classical_delta,Classical residual adapter,0.01,20260529,test,pred_fe_adapter,completed,3711,115.80805644332744,234.0778662332063,56.67468820958754,264.5067701750872,441.32987077911156,892.0555083099803,4.8000955847394415,0.9456472303912374,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260529/metrics.json,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260529/fe_adapter_predictions.csv,12.934197664260864,47.0,,
classical_delta_frac010_seed20260529,classical_delta,Classical residual adapter,0.01,20260529,train,pred_fe_adapter,completed,29692,122.17702482360805,274.8603166475225,55.19355862225805,277.89244496471576,481.24817777758653,946.6592855348108,6.978468018058587,0.9231813579600215,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260529/metrics.json,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260529/fe_adapter_predictions.csv,12.934197664260864,47.0,,
classical_delta_frac010_seed20260529,classical_delta,Classical residual adapter,0.01,20260529,val,pred_fe_adapter,completed,3712,117.91122795178963,259.9895784292242,55.15920556981363,265.25154121703827,460.4510517545575,917.930343622684,10.971907508834391,0.9308366765789147,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260529/metrics.json,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260529/fe_adapter_predictions.csv,12.934197664260864,47.0,,
classical_delta_frac010_seed20260530,classical_delta,Classical residual adapter,0.01,20260530,test,pred_fe_adapter,completed,3711,112.93675204282516,259.4609142673604,55.99784089431525,235.62748547448953,371.53275426171945,934.8789903787704,2.7953542485164142,0.9332202379445909,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260530/metrics.json,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260530/fe_adapter_predictions.csv,18.248783826828003,187.0,,
classical_delta_frac010_seed20260530,classical_delta,Classical residual adapter,0.01,20260530,train,pred_fe_adapter,completed,29692,122.71000774456732,325.9199223488275,55.27654525897932,250.1584871459553,407.641331336334,1174.3193367348476,-0.6516063833326695,0.8919899027585798,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260530/metrics.json,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260530/fe_adapter_predictions.csv,18.248783826828003,187.0,,
classical_delta_frac010_seed20260530,classical_delta,Classical residual adapter,0.01,20260530,val,pred_fe_adapter,completed,3712,115.62736237601632,289.47802570485413,54.93286986532377,237.64660742044072,374.073811413851,928.9853627229961,9.506322465079187,0.9142576903261319,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260530/metrics.json,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/classical_delta/classical_delta_frac010_seed20260530/fe_adapter_predictions.csv,18.248783826828003,187.0,,
composition_only_linear_frac010_seed20260528,composition_only_linear,Composition-only linear baseline,0.01,20260528,test,pred_composition_only_linear,baseline_only,3711,465.5866499863192,680.2110860348687,321.51941878864244,1020.2062831538036,1353.5274902973754,2493.4908334860056,-74.9540604474257,0.5410256762562924,,,,,,
composition_only_linear_frac010_seed20260528,composition_only_linear,Composition-only linear baseline,0.01,20260528,train,pred_composition_only_linear,baseline_only,29692,473.8399311716816,692.3330952908575,331.4714950714626,1027.8708249687263,1378.598481717275,2448.6607570123947,-77.15145054065762,0.5126143640270016,,,,,,
composition_only_linear_frac010_seed20260528,composition_only_linear,Composition-only linear baseline,0.01,20260528,train_full,pred_composition_only_linear,baseline_only,29692,473.8399311716816,692.3330952908575,331.4714950714626,1027.8708249687263,1378.598481717275,2448.6607570123947,-77.15145054065762,0.5126143640270016,,,,,,
composition_only_linear_frac010_seed20260528,composition_only_linear,Composition-only linear baseline,0.01,20260528,train_used,pred_composition_only_linear,baseline_only,297,327.36602049216384,460.7995910233083,237.83765353594865,732.2454249126075,883.4714628769809,1662.793697439619,-3.289549702593056e-13,0.7977253625674834,,,,,,
composition_only_linear_frac010_seed20260528,composition_only_linear,Composition-only linear baseline,0.01,20260528,val,pred_composition_only_linear,baseline_only,3712,460.3359194308357,668.2650187724943,335.3920317563438,1013.2117307758632,1329.0678857779992,2177.8211158112526,-69.50844795063541,0.5430576297970506,,,,,,
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,test,pred_composition_only_linear,baseline_only,3711,473.9299482933539,655.121032152799,354.2701337831249,1022.5264544321044,1316.166663735252,2177.938722868817,-28.10175971427048,0.5742603843099832,,,,,,
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,train,pred_composition_only_linear,baseline_only,29692,473.9283963821318,655.9546273091072,351.2845363720563,1009.5224442881037,1302.9472998768028,2168.519659840704,-32.295072708442795,0.5624878271765366,,,,,,
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,train_full,pred_composition_only_linear,baseline_only,29692,473.9283963821318,655.9546273091072,351.2845363720563,1009.5224442881037,1302.9472998768028,2168.519659840704,-32.295072708442795,0.5624878271765366,,,,,,
