run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2
raw_frac050_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.05,20260529,train,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
raw_frac050_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.05,20260529,val,model_energy_per_atom,baseline_only,3712,4524.424723476253,4903.091323745127,4376.554120550105,7025.3955966116455,8058.967558171445,9859.598648577683,-4524.424723476253,-23.598234582457753
raw_frac050_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.05,20260529,test,model_energy_per_atom,baseline_only,3711,4511.14619559229,4891.874148198089,4328.789101071778,7004.029861092121,8016.205878182313,9794.516867372045,-4511.14619559229,-22.738404734247148
raw_frac050_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.05,20260529,train_used,model_energy_per_atom,baseline_only,1485,4575.433373027694,4972.2337219390265,4444.010433394532,7064.780907141604,8265.953901420042,10563.017025740104,-4575.433373027694,-23.408846458261642
raw_frac050_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.05,20260529,train_full,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
element_reference_frac050_seed20260529,element_reference,Element-reference calibration,0.05,20260529,train,pred_element_reference,baseline_only,29692,114.51107869999326,225.94834467952785,65.9224405359291,253.1724683829869,395.0395921641696,748.495272484429,7.154283538864363,0.9480888238615925
element_reference_frac050_seed20260529,element_reference,Element-reference calibration,0.05,20260529,val,pred_element_reference,baseline_only,3712,111.72097893506033,219.45324811951537,64.75095487061355,244.2318769280735,388.4013931771159,732.8380872968272,9.603495685076648,0.9507225755791101
element_reference_frac050_seed20260529,element_reference,Element-reference calibration,0.05,20260529,test,pred_element_reference,baseline_only,3711,109.25539778480908,195.24517714345626,66.40844355340248,243.60460609290203,369.9392145428052,708.2453257942727,-0.019517456523647402,0.9621852173099575
element_reference_frac050_seed20260529,element_reference,Element-reference calibration,0.05,20260529,train_used,pred_element_reference,baseline_only,1485,103.82623907466736,167.73562993710595,62.05297146834088,242.88590081983614,366.1660234152028,678.2800280769138,3.444756638560856e-12,0.9722223926735027
element_reference_frac050_seed20260529,element_reference,Element-reference calibration,0.05,20260529,train_full,pred_element_reference,baseline_only,29692,114.51107869999326,225.94834467952785,65.9224405359291,253.1724683829869,395.0395921641696,748.495272484429,7.154283538864363,0.9480888238615925
affine_energy_composition_frac050_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.05,20260529,train,pred_affine_energy_composition,baseline_only,29692,114.36842528929952,226.22553529417044,65.65934524094486,252.38546777836333,394.4891013482889,750.2577034563851,7.192669685788539,0.9479613777664029
affine_energy_composition_frac050_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.05,20260529,val,pred_affine_energy_composition,baseline_only,3712,111.64096498233178,219.78944085558675,64.64150818465319,244.03598496597652,384.77654331987907,736.2283259900971,9.614549936257383,0.9505714782312941
affine_energy_composition_frac050_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.05,20260529,test,pred_affine_energy_composition,baseline_only,3711,109.07872198663128,195.35125241177488,66.08285059815877,243.10196613380032,368.2724403903788,709.3729040109868,-0.013471211270442872,0.962144117161823
affine_energy_composition_frac050_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.05,20260529,train_used,pred_affine_energy_composition,baseline_only,1485,103.67018935320051,167.7279157945756,61.5806335270378,243.43803010201233,364.4780396517872,681.4093996893321,-2.7769780489344656e-12,0.9722249475927502
affine_energy_composition_frac050_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.05,20260529,train_full,pred_affine_energy_composition,baseline_only,29692,114.36842528929952,226.22553529417044,65.65934524094486,252.38546777836333,394.4891013482889,750.2577034563851,7.192669685788539,0.9479613777664029
composition_only_linear_frac050_seed20260529,composition_only_linear,Composition-only linear baseline,0.05,20260529,train,pred_composition_only_linear,baseline_only,29692,392.68091208401904,565.5003414270607,259.1395038816193,925.5658872064067,1170.9275965330148,1795.1210553083997,-4.8891456550373045,0.6748316377416756
composition_only_linear_frac050_seed20260529,composition_only_linear,Composition-only linear baseline,0.05,20260529,val,pred_composition_only_linear,baseline_only,3712,382.4171960215294,542.9133522338549,256.61823085847766,893.9997495926092,1130.562883095794,1705.0237878845255,6.135271141218657,0.6984043873735232
composition_only_linear_frac050_seed20260529,composition_only_linear,Composition-only linear baseline,0.05,20260529,test,pred_composition_only_linear,baseline_only,3711,392.98295505138066,561.255749813353,259.39296709697834,934.8037085404181,1164.230234321887,1758.4019018358651,-1.9164983636986415,0.687519741312198
composition_only_linear_frac050_seed20260529,composition_only_linear,Composition-only linear baseline,0.05,20260529,train_used,pred_composition_only_linear,baseline_only,1485,365.74298976663266,532.9817823393905,237.25532003147842,890.1788902237172,1076.8750231182657,1623.966599516807,-2.0891631111195536e-12,0.7195413005074305
composition_only_linear_frac050_seed20260529,composition_only_linear,Composition-only linear baseline,0.05,20260529,train_full,pred_composition_only_linear,baseline_only,29692,392.68091208401904,565.5003414270607,259.1395038816193,925.5658872064067,1170.9275965330148,1795.1210553083997,-4.8891456550373045,0.6748316377416756
