run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2
raw_frac010_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.01,20260529,train,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
raw_frac010_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.01,20260529,val,model_energy_per_atom,baseline_only,3712,4524.424723476253,4903.091323745127,4376.554120550105,7025.3955966116455,8058.967558171445,9859.598648577683,-4524.424723476253,-23.598234582457753
raw_frac010_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.01,20260529,test,model_energy_per_atom,baseline_only,3711,4511.14619559229,4891.874148198089,4328.789101071778,7004.029861092121,8016.205878182313,9794.516867372045,-4511.14619559229,-22.738404734247148
raw_frac010_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.01,20260529,train_used,model_energy_per_atom,baseline_only,297,4305.590378258032,4701.3657002632335,4196.446414182877,6552.177190985765,7792.608794385808,9231.131207979046,-4305.590378258032,-19.360669454273058
raw_frac010_seed20260529,raw,Raw pretrained PBE/GGA predictor,0.01,20260529,train_full,model_energy_per_atom,baseline_only,29692,4507.124406154977,4895.432960962167,4353.81401846763,7063.056806019905,8102.79165184277,9961.718467740799,-4507.1243075231105,-23.368273252553905
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,train,pred_element_reference,baseline_only,29692,155.6571485923393,287.7568685139926,94.07806929143406,341.5874476984714,499.25806558828305,945.4500266107565,-5.525110659848849,0.9158035194765087
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,val,pred_element_reference,baseline_only,3712,150.28566227942795,270.46013980689133,93.66775016934858,333.4154958479071,456.5203915731769,862.8672385066444,-0.7223590896868342,0.9251536699306652
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,test,pred_element_reference,baseline_only,3711,152.48239762281378,255.16477205648007,97.00193808586377,341.48491588197237,473.3542644539085,927.2009969419639,-7.483381014973632,0.9354134018373407
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,train_used,pred_element_reference,baseline_only,297,105.8456596234552,164.10706821764833,63.69712419849723,244.206061986594,385.23300261155936,555.9382153501782,-2.8185459951763234e-12,0.9751916112867989
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,train_full,pred_element_reference,baseline_only,29692,155.6571485923393,287.7568685139926,94.07806929143406,341.5874476984714,499.25806558828305,945.4500266107565,-5.525110659848849,0.9158035194765087
affine_energy_composition_frac010_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.01,20260529,train,pred_affine_energy_composition,baseline_only,29692,155.6741142843972,288.9460460148308,94.15203912370306,341.1530680201446,499.46259066309875,953.055225039231,-5.332995499020905,0.9151061846253992
affine_energy_composition_frac010_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.01,20260529,val,pred_affine_energy_composition,baseline_only,3712,150.4720304577908,271.7991367996386,94.02719499862661,334.1268474337655,458.4358357549527,870.3976740281362,-0.5696038441818485,0.9244107353626685
affine_energy_composition_frac010_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.01,20260529,test,pred_affine_energy_composition,baseline_only,3711,152.5209788899763,256.00450454128855,97.0099004766345,340.7353075123805,469.7046162030396,939.4620836323737,-7.335412816507355,0.934987600838176
affine_energy_composition_frac010_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.01,20260529,train_used,pred_affine_energy_composition,baseline_only,297,105.82965694791255,164.07243716138245,62.08486056820295,245.0303154535473,377.90675734356955,553.5912815801053,-8.074349270001138e-14,0.9752020806719837
affine_energy_composition_frac010_seed20260529,affine_energy_composition,Linear energy+composition calibration,0.01,20260529,train_full,pred_affine_energy_composition,baseline_only,29692,155.6741142843972,288.9460460148308,94.15203912370306,341.1530680201446,499.46259066309875,953.055225039231,-5.332995499020905,0.9151061846253992
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,train,pred_composition_only_linear,baseline_only,29692,473.9283963821318,655.9546273091072,351.2845363720563,1009.5224442881037,1302.9472998768028,2168.5196598407038,-32.295072708442795,0.5624878271765366
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,val,pred_composition_only_linear,baseline_only,3712,467.66998572929515,633.1789159658221,354.21365306027974,1002.3820963001848,1279.091205833111,1981.7573769204278,-22.007780001807163,0.5897799680729856
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,test,pred_composition_only_linear,baseline_only,3711,473.9299482933539,655.121032152799,354.2701337831249,1022.5264544321044,1316.166663735252,2177.938722868817,-28.10175971427048,0.5742603843099832
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,train_used,pred_composition_only_linear,baseline_only,297,351.5246887476168,499.85804584146223,257.08375017656016,797.5697276377687,1022.6778950681754,1748.6987327203344,3.289549702593056e-13,0.7698360201993936
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,train_full,pred_composition_only_linear,baseline_only,29692,473.9283963821318,655.9546273091072,351.2845363720563,1009.5224442881037,1302.9472998768028,2168.5196598407038,-32.295072708442795,0.5624878271765366
