id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1102378,NdRe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1102378.cif,train,-0.0110741149999948,-9.849802017211914,0.0562836712494334,0.0575847850627289,-0.3519323748151584,12,2
mp-1226644,CeAl2Cu3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1226644.cif,train,-0.3980936016666684,-4.648127555847168,-0.3932332213399903,-0.3933940162269582,-0.3427848652390309,6,3
mp-2067,ThGa2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-2067.cif,train,-0.7449632983333316,-5.125533739725749,-0.646317932409179,-0.6473344197627267,-0.3274015977406764,6,2
mp-866281,Er2PdRu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866281.cif,train,-0.7369339729166668,-6.597249507904053,-0.762079141490112,-0.7617625030184421,-0.8614224146328775,4,3
mp-23262,Bi2O3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23262.cif,train,-1.3195672397500005,-5.743766784667969,-1.563413429690813,-1.562366956122224,-1.8917377454448008,20,2
mp-1106363,Ho3Sb4Au3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106363.cif,train,-0.9141776789999996,-4.799186325073242,-0.8248367650660469,-0.8257511770081427,-0.5379459307356838,20,3
mp-7571,KNbF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-7571.cif,train,-3.2635532110937504,-5.895343780517578,-3.404908719380111,-3.406208073344912,-2.9972448144168684,16,3
mp-4659,Cd(PO3)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4659.cif,train,-2.195618058161374,-6.572726779513889,-2.3706576006940763,-2.370556288407021,-2.402443675684066,72,3
mp-27772,Nb3I8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-27772.cif,train,-0.6423042081818214,-4.377557581121272,-0.6237425254497801,-0.6224196729259432,-1.0387789513764578,22,2
mp-865429,YbYRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865429.cif,train,-0.9733468437500008,-6.436577320098877,-0.9284941266496228,-0.9289712014328596,-0.7788149981252475,4,3
mp-865669,TiSiTc2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865669.cif,train,-0.5824303279166685,-9.0618896484375,-0.5253503289805987,-0.5265247502154278,-0.1568832602434698,4,3
mp-540796,Cs2Sn2O3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-540796.cif,train,-1.577504956607143,-4.943246023995536,-1.693567003588183,-1.693183735813678,-1.813814789669628,28,3
mp-1187378,TbYbPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187378.cif,train,-0.9502917662500004,-5.00789213180542,-1.0361394065185925,-1.0366274831640716,-0.8830085148598339,4,3
mp-8936,SnSe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-8936.cif,train,-0.3659070845312513,-4.130730628967285,-0.4666000099290381,-0.4652835376516702,-0.8796346747745682,4,2
mp-3045,ErFe4B,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3045.cif,train,-0.185940610138888,-7.756848017374675,-0.3210202425898121,-0.3217521899061513,-0.0913765047900382,12,3
mp-1226055,CsW3Br7,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1226055.cif,train,-0.8604432104545481,-5.388348319313743,-1.1608298691163768,-1.160417046211211,-1.2903503863480226,44,3
mp-1070837,TbMgCo4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1070837.cif,train,-0.0779670774999985,-5.913642247517903,-0.1471314226130804,-0.1474653148080493,-0.042374905356476,6,3
mp-1106215,TiPbO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106215.cif,train,-2.534711166083332,-7.598889923095703,-2.672815908276527,-2.674062283737456,-2.2817736663482964,20,3
mp-1201003,Cs4FeO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1201003.cif,train,-1.5337228933333336,-4.467787000868055,-1.2472656282179173,-1.2451740018250437,-1.903499884739595,36,3
mp-1068869,ThSi3Ir,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1068869.cif,train,-0.8619213890000026,-7.342173004150391,-0.8321100058431954,-0.8325415306310919,-0.6967218938278741,5,3
mp-1221224,Na3BrCl2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1221224.cif,train,-1.95786007875,-3.2663358052571616,-1.917497508430262,-1.919713594371304,-1.222214873418762,6,3
mp-676398,Rb2CrCl4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-676398.cif,train,-1.844852303214284,-4.263362067086356,-1.715062744241134,-1.7164576891759946,-1.2774077905077117,7,3
mp-21162,SrPb3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-21162.cif,train,-0.4240186124999994,-3.5438601970672607,-0.4122271137908444,-0.4126288964666038,-0.2861703971637832,4,2
mp-19066,W3O8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-19066.cif,train,-2.2128194909090912,-7.514401522549716,-1.0833987715486335,-1.0789024654079613,-2.4940857505261764,22,2
mp-10405,Yb(AlSi)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10405.cif,train,-0.3808198290000007,-4.245084762573242,-0.3569607861740689,-0.3556705757947025,-0.7617559503225632,5,3
mp-10810,TiAgF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10810.cif,train,-2.722881622708333,-5.246786117553711,-2.801119643142255,-2.800583775610386,-2.969244616401155,8,3
mp-23174,ReCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23174.cif,train,-0.771420223749999,-5.164871533711751,-0.8203418694048166,-0.8186788109061451,-1.3421157201979512,24,2
mp-17279,SiO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-17279.cif,train,-3.0175559618750007,-7.894064585367839,-3.1699517654509077,-3.172068951229182,-2.5056984170182006,48,2
mp-1078610,EuGe3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1078610.cif,train,-0.3634303049999978,-6.403896331787109,-0.3823885271683487,-0.3814934880886333,-0.6632012511923854,8,2
mp-1646,Li3Hg,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1646.cif,train,-0.2939551318750002,-1.7834290266036987,-0.3476955855915316,-0.3468267040055828,-0.6203015650821633,4,2
mp-1104014,Mn2ZnTe4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1104014.cif,train,-0.5102195112807887,-4.821267809186663,-0.4844239503265299,-0.4849825800875234,-0.3091574748610325,14,3
mp-1080853,CeSe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1080853.cif,train,-1.811534970625,-5.884883880615234,-1.776005460951085,-1.7770024866430385,-1.4631950967695635,24,2
mp-1187931,YbAlZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187931.cif,train,-0.3182002137500017,-2.2290053367614746,-0.4148281793393891,-0.4148650454085931,-0.4032616885010545,4,3
mp-866141,TiFe2Si,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866141.cif,train,-0.5201727229166675,-8.2435884475708,-0.7160244664295536,-0.7168426472328582,-0.4593255296665084,4,3
mp-1224834,GaSiNi6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1224834.cif,train,-0.3577722006249999,-5.757235050201416,-0.3830458612243426,-0.3834971889698764,-0.2414446993002362,8,3
mp-1185013,LaYbPt2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1185013.cif,train,-1.2166986249999994,-5.777099609375,-1.3383690325358266,-1.3392030651130389,-1.0766967042059203,4,3
mp-21134,K(InAu2)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-21134.cif,train,-0.3458893426785729,-3.085557120186942,-0.3219935706673613,-0.3220090268979971,-0.3171442782459223,14,3
mp-541785,GePdS3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-541785.cif,train,-0.4268447736875004,-4.784006500244141,-0.4880840715088821,-0.485817809036229,-1.1991092688750395,10,3
mp-555100,NbBiO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-555100.cif,train,-2.226372102916668,-7.686174392700195,-2.436300607681906,-2.4367762934313166,-2.287057279542259,24,3
mp-862985,PmAu3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-862985.cif,train,-0.7353145518749997,-4.295549392700195,-0.6792322690805257,-0.6801849936014364,-0.3803211108683982,8,2
mp-22922,AgCl,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22922.cif,train,-0.5684399337500015,-2.761414289474488,-0.4914114849431841,-0.4905699177447946,-0.7554477519504921,2,2
mp-1212010,K2DyF5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1212010.cif,train,-3.766780062499999,-5.521861553192139,-3.805727386561918,-3.809227394801225,-2.70762243218314,32,3
mp-22433,Np(SiIr)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22433.cif,train,-0.9878761107499996,-9.034608459472656,-0.4243503305829019,-0.4260857790896146,0.1201354168141077,10,3
mp-9122,CaP3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-9122.cif,train,-0.7309107334821423,-5.180403709411621,-0.6427436654259884,-0.6416280972861195,-0.9927459561717008,8,2
mp-1208126,Tm12Al7Si,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1208126.cif,train,-0.4461337657500024,-4.647167205810547,-0.446291158698946,-0.4448527517311209,-0.8975820442637309,40,3
mp-1183986,Ga3Sn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1183986.cif,train,0.2265335350000015,-3.2200634479522705,0.0693105157903559,0.0705847129422627,-0.3304606017885799,4,2
