method,pred_col,subset,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2
matris_affine_base,pred_matris_affine_base,all_test_rows,5000,87.65272464015662,346.6512370607504,48.889344098149294,160.976153411024,218.85548286334696,443.5138425306713,-7.105448139606839,0.0581815145956959
matris_affine_base,pred_matris_affine_base,multinary_test_rows,4981,71.50126109351112,111.2664789357136,48.61162977939992,158.80699551805637,213.4440465191552,381.8515213227421,-23.61836627023458,0.4197848461544471
simple_residual,pred_simple_residual_ensemble,all_test_rows,5000,10.327103088532375,174.38092146892103,2.235316999999997,7.8536477666666675,12.639518947666666,61.188383750000085,3.214911685925845,0.7616694923726185
simple_residual,pred_simple_residual_ensemble,multinary_test_rows,4981,4.638202532154565,22.44908875046027,2.225150666666731,7.698250000000018,12.197250000000007,43.82925439999996,-2.0092446765115657,0.976381200938379
canonical_formdelta,pred_canonical_formdelta_ensemble,all_test_rows,5000,12.176156805830772,141.20544838110186,4.290074833333359,15.843050333333393,23.86019133333335,68.0258485766671,2.321351044654664,0.8437267623489352
canonical_formdelta,pred_canonical_formdelta_ensemble,multinary_test_rows,4981,7.439637733498069,13.95338688448246,4.276401666666735,15.590751428571414,22.88242133333333,54.88504519999994,-1.9476858037863904,0.9908752778342942
